time,open,high,low,close,EMA Fast,EMA Slow,EMA Trend,BB Upper,BB Lower,SAR,FVG Long,Multi-TF FVG Long,Long,Grid Arb,Volume
1757079000,209.15,209.83,208.8,209.78,208.97933838136095,208.33612349009897,207.29922062428773,208.00150000000113,206.03044672859045,205.1908285,0,0,0,0,4673.456
1757079300,209.77,209.96,208.51,209.07,208.9994854077252,208.41337364903592,207.36866295274703,208.12050000000107,206.19365309408315,205.39959121750002,0,0,0,0,6549.125
1757079600,209.08,209.57,208.91,209.42,209.09293309489738,208.51933431755845,207.44910754283538,208.25600000000108,206.36413954034197,205.67321574445,0,0,0,0,3393.891
1757079900,209.41,209.78,208.74,209.67,209.22117018492017,208.64045702097334,207.53620136468498,208.4030000000011,206.55182631857406,205.930422799783,0,0,0,0,3891.217
1757080200,209.69,209.96,209.35,209.8,209.34979903271568,208.76251417666037,207.62497778175617,208.5630000000011,206.81239896069474,206.17219743179604,0,0,0,0,3623.544
1757080500,209.77,209.86,209.33,209.64,209.41428813655665,208.85488110543295,207.70399826090298,208.6865000000011,206.99904896403,206.39946558588827,0,0,0,0,4636.797
1757080800,209.62,209.62,208.81,209.24,209.37555743954405,208.89541993644002,207.76423362322052,208.7960000000011,207.271147220609,206.61309765073497,0,0,0,0,4010.778
1757081100,209.22,209.28,208.49,208.59,209.20098911964539,208.86327046944635,207.79661661838836,208.83250000000112,207.36515034883703,206.81391179169088,0,0,0,0,3277.559
1757081400,208.6,208.67,207.79,207.86,208.90299153750198,208.75766305160988,207.79910224119666,208.81800000000112,207.31857877873873,207.00267708418943,0,0,0,0,7173.387
1757081700,207.86,207.93,205.4,205.77,208.20677119583488,208.443172204072,207.719529604287,208.7440000000011,206.84855915451013,209.96,0,0,0,0,8038.65
1757082000,205.86,206.5,205.07,205.12,207.5208220412049,208.09336460364338,207.61758726686398,208.6215000000011,206.19586791768253,209.8916,0,0,0,0,10650.564
1757082300,205.12,205.73,204.92,205.14,206.99175047649268,207.78248411904934,207.52042698188893,208.5070000000011,205.68361833987132,209.74695200000002,0,0,0,0,10356.912
1757082600,205.11,205.53,204.43,204.71,206.48469481504986,207.45906473809677,207.41021415906977,208.3005000000011,205.03520077959513,209.52973916000002,0,0,0,0,15975.357
1757082900,204.71,204.75,202.4,203.05,205.72142930059434,206.99495266040236,207.23922536851802,208.0045000000011,204.03768528302837,209.2237548104,0,0,0,0,9151.033
1757083200,203.08,203.5,202.53,203.07,205.13222278935115,206.58179974878107,207.0757263344585,207.73650000000112,203.23294906782127,208.71197319962002,0,0,0,0,9233.563
1757083500,203.07,203.07,201.85,202.47,204.54061772505088,206.1489787225936,206.89510961546011,207.42300000000108,202.3995904010516,208.23857520964853,0,0,0,0,12442.789
1757083800,202.44,203.25,201.68,203.23,204.24936934170623,205.84171780442585,206.75137982661855,207.1420000000011,201.84787268770657,207.66360344078015,0,0,0,0,8930.232
1757084100,203.24,203.42,202.05,202.26,203.80728726577152,205.46469487764418,206.57524728439822,206.8115000000011,201.1758588653309,207.03532507949822,0,0,0,0,9863.434
1757084400,202.21,202.37,201.65,202.21,203.45233454004452,205.12209541683953,206.4040611163826,206.46200000000113,200.59977994282596,206.47301594615092,0,0,0,0,8985.037
1757084700,202.19,203.14,202.04,203.05,203.36292686447908,204.9039801098038,206.272529307897,206.1575000000011,200.25082961823784,205.89425403261282,0,0,0,0,7604.55
1757085000,203.04,203.1,202.52,202.81,203.24005422792817,204.68356115087707,206.13674384484221,205.8090000000011,199.97636800417143,205.38494354869928,0,0,0,0,6532.22
1757085300,202.81,203.35,202.47,203.31,203.25559773283302,204.53897576657423,206.02589114504448,205.5210000000011,199.79299895261963,204.93675032285537,0,0,0,0,7186.526
1757085600,203.29,204.37,203.28,204.32,203.49213156998124,204.5159256858822,205.95899345308194,205.26600000000113,199.80725142558074,204.54234028411273,0,0,0,0,7805.564
1757085900,204.3,204.34,203.55,203.87,203.57610233220763,204.4479335084209,205.87707214119638,204.9760000000011,199.87970173569624,201.65,0,0,0,0,6004.451
1757086200,203.86,203.96,202.83,202.92,203.43030181393925,204.28709840227134,205.76110852781613,204.63200000000114,199.97473213152801,201.69035,0,0,0,0,4760.966
1757086500,202.93,204.14,202.93,203.95,203.54579029973053,204.25161435992698,205.6900846639802,204.34750000000113,200.2924543777265,201.73009475,0,0,0,0,3933.377
1757086800,203.94,204.41,203.9,204.4,203.73561467756818,204.2672339009873,205.63949310853,204.10550000000111,200.72579897790263,201.76924332875,0,0,0,0,4527.467
1757087100,204.38,204.38,203.78,204.27,203.85436697144192,204.2675250693044,205.58578749643078,203.8895000000011,201.2026767831222,201.84846602888751,0,0,0,0,3324.532
1757087400,204.27,204.42,203.58,203.61,203.80006320001038,204.19831190411446,205.50830563382564,203.6770000000011,201.7018939272027,201.92531204802088,0,0,0,0,4512.618
1757087700,203.64,203.9,203.29,203.58,203.75116026667476,204.13322644052346,205.43268580504818,203.5675000000011,201.84156981636275,202.03757300585994,0,0,0,0,3256.758
1757088000,203.57,203.57,202.85,203.05,203.59534687408038,204.0192026046789,205.33924714602668,203.4640000000011,201.88049250120164,202.14478222059626,0,0,0,0,3750.056
1757088300,203.1,203.4,202.55,203.33,203.53638090206252,203.9466549620811,205.26045314030014,203.37350000000112,201.98911168787774,202.24716702066942,0,0,0,0,5141.521
1757088600,203.29,203.51,203.16,203.51,203.53051847938195,203.90069128186204,205.1918079191119,203.3135000000011,202.06906800156767,202.3449445047393,0,0,0,0,6689.327
1757088900,203.47,203.6,202.86,203.01,203.41484770618595,203.80693430482393,205.10624682424478,203.3115000000011,202.0652532352025,202.438322002026,0,0,0,0,4014.945
1757089200,202.99,203.25,202.6,203.24,203.37599266036685,203.7472570095793,205.0330606742744,203.32000000000113,202.0781465470061,202.52749751193485,0,0,0,0,2767.673
1757089500,203.25,203.4,202.97,203.01,203.2946609580631,203.66965100857095,204.95372496155775,203.34700000000112,202.15788099891685,202.6,0,0,0,0,2166.4
1757089800,203.01,203.6,202.99,203.12,203.25584741182686,203.61179300766875,204.88181417875157,203.3415000000011,202.1492538011183,202.6,0,0,0,0,2351.992
1757090100,203.11,203.7,203.11,203.6,203.33232576475422,203.61055163844046,204.83154695605543,203.4085000000011,202.32087368607844,202.68189999999998,0,0,0,0,2407.855
1757090400,203.57,203.93,203.54,203.92,203.46292003925328,203.64312515018355,204.79580001660227,203.4940000000011,202.53549282801913,202.7601145,0,0,0,0,3900.383
1757090700,203.92,204.11,203.46,203.52,203.47560447497477,203.63016460805898,204.7457686434022,203.51750000000112,202.58089175814538,202.8348093475,0,0,0,0,2904.788
1757091000,203.5,203.73,203.39,203.73,203.53213681386927,203.64067359668434,204.70593457895504,203.56350000000108,202.6816320967398,202.9061429268625,0,0,0,0,2370.594
1757091300,203.7,203.82,203.46,203.79,203.58943974412054,203.6563921654544,204.67001557585877,203.58750000000109,202.70841240550104,202.97426649515367,0,0,0,0,2145.713
1757091600,203.78,203.83,203.19,203.28,203.5206753565382,203.61677193751183,204.61550516111922,203.5355000000011,202.7147814131508,203.03932450287175,0,0,0,0,2428.321
1757091900,203.3,203.47,203.05,203.25,203.46052527730748,203.57816436514216,204.56195593911454,203.5045000000011,202.68984731402927,204.42,0,0,0,0,3691.584
1757092200,203.26,203.46,203.15,203.3,203.42485299346137,203.5488839056535,204.51246747091398,203.5235000000011,202.7474516775297,204.39945,0,0,0,0,1991.778
1757092500,203.26,203.63,203.12,203.18,203.37044121713663,203.51005402084786,204.46021384460363,203.4850000000011,202.72110210185036,204.37920825,0,0,0,0,1541.761
1757092800,203.18,203.49,203.1,203.38,203.37256539110626,203.4963641239165,204.41785251736428,203.4340000000011,202.79533263838283,204.35927012625,0,0,0,0,1213.855
1757093100,203.38,203.4,202.81,202.81,203.2475508597493,203.4241152687674,204.35479947746765,203.3610000000011,202.79119652619025,204.33963107435625,0,0,0,0,8113.69
1757093400,202.82,203.02,202.6,203.02,203.19698400202725,203.38157681942346,204.3024543999199,203.33150000000109,202.75526133520012,204.29374214212555,0,0,0,0,2077.854
1757093700,203.02,203.05,202.5,202.7,203.08654311268785,203.30983189106308,204.23961305090342,203.2875000000011,202.66162860843343,204.2175237457299,0,0,0,0,3021.965
1757094000,202.75,203.41,202.21,202.62,202.9828668654239,203.23721800779327,204.1760988136131,203.2660000000011,202.58211696993402,204.1144723209861,0,0,0,0,8275.438
1757094300,202.62,202.8,202.39,202.68,202.91556311755193,203.17856348065715,204.11742827190278,203.2335000000011,202.50457545055636,203.97163689691214,0,0,0,0,2342.834
1757094600,202.68,202.99,202.56,202.85,202.9009935358737,203.1439778511143,204.0677252024164,203.2005000000011,202.46490568329372,203.83951412964373,0,0,0,0,1246.812
1757094900,202.81,202.81,202.28,202.4,202.78966163901288,203.06566439310228,204.00232421408634,203.17000000000107,202.35865543764285,203.71730056992044,0,0,0,0,1525.643
1757095200,202.4,202.52,201.9,202.08,202.63195905256558,202.96191024645995,203.92693895078884,203.11200000000107,202.17313685828634,203.6042530271764,0,0,0,0,2270.378
1757095500,202.08,202.73,202.08,202.13,202.52041259643988,202.8743407468326,203.85647075664025,203.06800000000106,202.03625196929104,203.45087025473055,0,0,0,0,1662.835
1757095800,202.12,202.31,202.01,202.11,202.429209797231,202.79388382611336,203.78798170736025,203.01750000000106,201.90515338186862,203.3112919318048,0,0,0,0,2660.657
1757096100,202.11,202.67,202.11,202.67,202.48271873117966,202.7808434233646,203.74413928746375,202.97100000000108,201.8824431577468,203.18427565794235,0,0,0,0,946.362
1757096400,202.7,202.87,202.44,202.45,202.47544790202863,202.74601779985252,203.69338872717105,202.8975000000011,201.8789151980138,203.06869084872753,0,0,0,0,1573.509
1757096700,202.45,203.01,202.1,203.01,202.5942372571334,202.77380539986805,203.66658916924277,202.87200000000107,201.89223268126312,201.9,0,0,0,0,1919.016
1757097000,203,203.32,202.84,202.84,202.64885119999263,202.7807732525135,203.63417390770383,202.82750000000107,201.93028486477536,201.91665,0,0,0,0,1904.705
1757097300,202.84,203.6,202.81,203.4,202.81577315554983,202.84595501540682,203.62499061720564,202.80800000000107,201.98111185830717,201.9587505,0,0,0,0,2939.05
1757097600,203.42,203.85,203.3,203.79,203.0322680098721,202.9453281716798,203.63146157339366,202.83350000000107,201.92275799544504,202.0326067275,0,0,0,0,2968.956
1757097900,203.81,204.19,203.72,204.18,203.28731956323386,203.07529362729244,203.65297288424097,202.88000000000108,201.80821644029214,202.14165032385,0,0,0,0,2971.29
1757098200,204.17,204.7,204.17,204.4,203.53458188251523,203.2147364033669,203.68226806525112,202.93500000000108,201.68463205462373,202.29527654956127,0,0,0,0,3459.147
1757098500,204.4,204.43,204.02,204.34,203.71356368640073,203.3331852030125,203.70806147445697,202.99300000000108,201.602761172007,202.51170166010075,0,0,0,0,1483.791
1757098800,204.32,204.48,203.9,204.36,203.8572162005339,203.44127097111647,203.73362769114493,203.04200000000108,201.53636259383765,202.7086485106917,0,0,0,0,1669.534
1757099100,204.36,204.94,204.36,204.94,204.09783482263748,203.59903192152527,203.78093640913926,203.14850000000106,201.4363986598695,202.88787014472945,0,0,0,0,2063.329
1757099400,204.93,204.94,204.35,204.69,204.2294270842736,203.71387066662788,203.81658596172204,203.23200000000105,201.39478907066686,203.10334377953285,0,0,0,0,1619.8
1757099700,204.66,205.51,204.62,205.28,204.4628877322128,203.8787263859302,203.87397474753686,203.36100000000107,201.3383690403688,203.2961926826819,0,0,0,0,5023.817
1757100000,205.28,205.56,205.2,205.39,204.66891268060996,204.0378078189902,203.93342671822168,203.49950000000106,201.3251359553108,203.56184956076007,0,0,0,0,3567.634
1757100300,205.4,205.59,205.31,205.42,204.83582097380776,204.1833017327807,203.99172370966397,203.63650000000104,201.34387464924592,203.83159987005746,0,0,0,0,1676.763
1757100600,205.46,205.5,204.69,205.15,204.9056385351838,204.28505944511957,204.037146309285,203.75150000000104,201.39827859119023,204.09535988954883,0,0,0,0,2153.949
1757100900,205.15,205.51,204.83,204.98,204.92216330514296,204.3582110824754,204.07412096382282,203.88050000000106,201.55507122258368,204.3195559061165,0,0,0,0,1324.924
1757101200,204.97,205.18,204.76,204.81,204.8972381262223,204.4057678106359,204.10297896524153,204.01700000000105,201.813020871496,204.51012252019902,0,0,0,0,2018.201
1757101500,204.85,205.28,204.79,205.13,204.9489629870618,204.48200277793737,204.14325429993795,204.16700000000105,202.09260273842503,204.67210414216916,0,0,0,0,1841.425
1757101800,205.12,205.19,204.7,204.91,204.94030454549252,204.52705511710187,204.1733227587639,204.30700000000107,202.4391445455298,205.59,0,0,0,0,1502.718
1757102100,204.95,205.47,204.79,205.47,205.05801464649417,204.6263124731964,204.2241728466555,204.44700000000108,202.6735728098458,205.57665,0,0,0,0,2278.1
1757102400,205.39,205.7,205.24,205.28,205.10734472505104,204.69512168654416,204.26557783306117,204.58850000000106,203.03732915227604,204.7,0,0,0,0,3680.847
1757102700,205.29,205.29,204.45,204.64,205.00349034170637,204.68931940375003,204.28026105529406,204.67000000000104,203.2982274245155,205.7,0,0,0,0,2221.099
1757103000,204.73,205.06,204.66,204.95,204.99160359910496,204.7167594665132,204.30652532763548,204.77550000000105,203.68777806913144,205.7,0,0,0,0,1209.106
1757103300,204.96,205.05,204.54,204.62,204.90902502152608,204.7065742595118,204.31881845204194,204.83650000000108,203.94504557109062,205.68124999999998,0,0,0,0,1005.153
1757103600,204.6,204.94,204.44,204.92,204.9114639056314,204.7290401269316,204.34239419902067,204.89300000000108,204.14181160898355,205.66278124999997,0,0,0,0,1149.151
1757103900,204.91,205.16,204.86,205.03,204.93780525993552,204.7607201135704,204.36935913239242,204.9355000000011,204.25790203749614,205.62609781249998,0,0,0,0,946.456
1757104200,205.02,205.3,204.73,204.74,204.8938485355054,204.75853904898403,204.38389406837703,204.9525000000011,204.3135359956933,205.590514878125,0,0,0,0,1023.629
1757104500,204.73,205.38,204.57,205.35,204.99521552761533,204.82079809645938,204.4217805754995,205.00300000000107,204.4074800601056,205.55599943178123,0,0,0,0,1819.094
1757104800,205.34,205.5,205.22,205.27,205.0562787437008,204.8680825073584,204.45504408234265,205.04850000000107,204.52130838509672,205.5225194488278,0,0,0,0,2183.268
1757105100,205.26,205.26,204.91,205.19,205.08599457843397,204.90196855921542,204.4838658830351,205.06100000000106,204.5328371474352,205.5,0,0,0,0,1189.263
1757105400,205.19,205.47,205.16,205.39,205.15355133878197,204.95334028982433,204.5194005542886,205.09600000000106,204.57814287798857,204.44,0,0,0,0,1420.021
1757105700,205.46,205.49,205.35,205.49,205.22831770794153,205.0098307856323,204.55746327764984,205.10650000000106,204.56611957956568,204.45544999999998,0,0,0,0,896.725
1757106000,205.49,205.64,205.13,205.18,205.21758043951007,205.0277433345131,204.58187648244788,205.09600000000106,204.57009506678452,204.48648649999998,0,0,0,0,1211.778
1757106300,205.19,205.34,204.87,204.87,205.14034034184118,205.01113877298542,204.5931754439205,205.06850000000105,204.55588806216159,204.53839460749998,0,0,0,0,1829.566
1757106600,204.88,205.09,204.73,205.09,205.12915359920981,205.01943995477643,204.61265875984517,205.06550000000107,204.55413027195365,204.58796685016247,0,0,0,0,1116.825
1757106900,205.1,205.19,203,204.15,204.9115639104965,204.9279199595368,204.59451527906694,205.02400000000108,204.37532751040243,205.64,0,0,0,0,4765.249
1757107200,204.1,204.35,203.53,203.79,204.66232748594172,204.80813891116452,204.56296566028,204.97300000000104,204.1329023873102,205.60039999999998,0,0,0,0,3836.382
1757107500,203.77,204.42,203.69,204.2,204.55958804462134,204.74412428893666,204.54873171281804,204.92650000000103,204.02556104599486,205.56139399999998,0,0,0,0,2586.792
1757107800,204.18,204.73,204.05,204.05,204.4463462569277,204.67105857431176,204.529173606433,204.88350000000105,203.90478093978302,205.52297308999997,0,0,0,0,2331.833
1757108100,204.05,204.27,203.58,203.92,204.3293804220549,204.5919997770158,204.50528444539643,204.80600000000103,203.78094585564102,205.48512849364997,0,0,0,0,2401.084
1757108400,203.86,204.46,203.72,204.15,204.2895181060427,204.54547348469833,204.49135172204754,204.74950000000106,203.71070310028486,205.44785156624522,0,0,0,0,1796.807
1757108700,204.15,204.24,203.58,203.77,204.17406963803322,204.46384469683537,204.46306341922215,204.70600000000104,203.5830503132969,205.41113379275154,0,0,0,0,1147.675
1757109000,203.78,203.99,203.08,203.13,203.94205416291473,204.32343999190533,204.41078642238992,204.61500000000106,203.30628307155746,205.37496678586027,0,0,0,0,1505.318
1757109300,203.13,203.43,203.01,203.17,203.77048657115589,204.2020252559153,204.3621281313158,204.54250000000107,203.09015190164916,205.33934228407236,0,0,0,0,1049.587
1757109600,203.13,203.38,202.75,202.78,203.55037844423236,204.05233838687158,204.30008389087206,204.43550000000104,202.80568436661468,205.30425214981128,0,0,0,0,1837.72
1757109900,202.83,203.54,202.83,203.5,203.53918323440294,203.994197504043,204.26870805201432,204.35900000000106,202.704540572024,205.22762458531693,0,0,0,0,1226.061
1757110200,203.51,203.54,203.06,203.06,203.43269807120228,203.89586092467005,204.22130773624906,204.27500000000106,202.53791623724274,205.15329584775742,0,0,0,0,1050.813
1757110500,203.07,203.27,203.07,203.13,203.36543183315732,203.8152439852311,204.17851135443536,204.16400000000107,202.4321639803832,205.0811969723247,0,0,0,0,821.876
1757110800,203.16,203.52,203.06,203.14,203.31533587023347,203.74416567099624,204.1377854189673,204.05750000000108,202.34900504864544,205.01126106315496,0,0,0,0,1138.035
1757111100,203.14,203.32,203.08,203.16,203.28081678795937,203.68267454773348,204.0994408927333,203.95600000000107,202.28796642755398,204.9434232312603,0,0,0,0,479.428
1757111400,203.16,203.8,203.07,203.72,203.37841305730174,203.6866035427089,204.08456085772414,203.87250000000108,202.3381222763584,204.8776205343225,0,0,0,0,1535.331
1757111700,203.72,204.08,203.71,204.08,203.53432126679024,203.72801369610795,204.0843820005585,203.80200000000107,202.4530063014139,204.81379191829282,0,0,0,0,1171.642
1757112000,204.05,204.2,203.94,204.19,203.68002765194797,203.77664383335974,204.08852388288952,203.75250000000108,202.54406506222423,204.75187816074404,0,0,0,0,1197.058
1757112300,204.19,204.29,204,204.09,203.77113261818175,203.8096286930061,204.08858176983503,203.71350000000106,202.6056863880298,204.6918218159217,0,0,0,0,896.097
1757112600,204.1,204.39,204.05,204.38,203.90643648080803,203.86966777795283,204.10000993572385,203.67800000000108,202.71254466762494,204.63356716144406,0,0,0,0,627.651
1757112900,204.38,204.38,204.12,204.14,203.9583394850729,203.89812380132622,204.1015781735386,203.6775000000011,202.7130130904037,204.57706014660073,0,0,0,0,566.81
1757113200,204.13,204.47,204.02,204.39,204.0542640439456,203.9499002432919,204.11288883339984,203.70750000000106,202.69476360841932,204.52224834220272,0,0,0,0,1303.68
1757113500,204.39,204.45,204.24,204.24,204.0955387008466,203.98043705978748,204.11787358503122,203.70950000000107,202.6927310986225,204.47,0,0,0,0,579.869
1757113800,204.22,204.28,204.14,204.26,204.132085656214,204.0098647377046,204.12344716993195,203.72000000000108,202.68520533496192,204.47,0,0,0,0,556.26
1757114100,204.25,204.45,204.25,204.3,204.16939995483312,204.04040529163044,204.13037081032678,203.73900000000108,202.67662718465508,202.75,0,0,0,0,1092.992
1757114400,204.3,204.3,203.92,204.08,204.14953329820355,204.04457315566933,204.12839548443162,203.73550000000108,202.67811691010078,202.7755,0,0,0,0,916.284
1757114700,204.09,204.12,203.92,203.93,204.100748120825,204.03251282349362,204.12061526935588,203.7435000000011,202.6827780765991,202.8006175,0,0,0,0,955.868
1757115000,203.92,203.95,203.72,203.88,204.05169298286387,204.01645884207323,204.11117937643996,203.7810000000011,202.75730277972468,202.82535823749998,0,0,0,0,829.523
1757115300,203.87,203.92,203.56,203.59,203.94909454222744,203.97156843764446,204.09074096952074,203.8020000000011,202.8126446549565,202.8497278639375,0,0,0,0,973.666
1757115600,203.59,203.89,203.59,203.81,203.91818464395467,203.9545612336819,204.07973151973562,203.8535000000011,202.98210399428038,202.87373194597842,0,0,0,0,826.154
1757115900,203.82,203.82,203.43,203.44,203.81192138974254,203.90039689329433,204.05464400915776,203.8505000000011,202.973859253284,202.89737596678876,0,0,0,0,951.879
1757116200,203.44,203.62,203.32,203.58,203.7603833031331,203.8666709045265,204.03603051860256,203.8765000000011,203.06690071714232,202.92066532728694,0,0,0,0,1396.563
1757116500,203.59,203.6,203.38,203.39,203.67807590243686,203.8164950198395,204.0106959884613,203.8895000000011,203.12095657326046,202.94360534737763,0,0,0,0,509.282
1757116800,203.38,203.62,203.2,203.54,203.647392368562,203.78739028090902,203.99223732224712,203.90950000000112,203.20158828320473,202.96620126716695,0,0,0,0,1536.784
1757117100,203.54,203.74,203.41,203.54,203.62352739777046,203.76134919870807,203.97450252529626,203.92850000000112,203.28456599814405,202.98845824815945,0,0,0,0,1598.733
1757117400,203.54,203.86,203.37,203.81,203.66496575382146,203.76647033568617,203.96805144587287,203.9330000000011,203.29371602647973,203.01038137443706,0,0,0,0,1375.478
1757117700,203.86,204,203.75,203.86,203.7083066974167,203.7763155635087,203.96381413427002,203.9220000000011,203.28564789716287,203.0319756538205,0,0,0,0,988.646
1757118000,203.87,204.16,203.77,204.16,203.80868298687966,203.81670339892884,203.97150769763198,203.92050000000114,203.2865449552716,203.0532460190132,0,0,0,0,943.404
1757118300,204.15,204.29,204.02,204.06,203.8645312120175,203.84231356746264,203.97497798399934,203.91900000000112,203.2865160090701,203.074197328728,0,0,0,0,582.093
1757118600,204.06,204.19,203.82,204.08,203.91241316490252,203.86733319194025,203.97909649443073,203.9040000000011,203.30248857135126,203.09483436879708,0,0,0,0,1071.189
1757118900,204.09,204.25,203.9,204.12,203.95854357270196,203.8939296980518,203.98462212210012,203.9030000000011,203.30299666765765,203.11516185326514,0,0,0,0,1406.651
1757119200,204.16,204.16,203.81,203.81,203.9255338898793,203.88509499299371,203.97777419574325,203.8740000000011,203.31638364550534,203.13518442546615,0,0,0,0,853.538
1757119500,203.82,204.16,203.82,203.95,203.93097080323943,203.8919270989944,203.97668501159646,203.8595000000011,203.3261530221119,203.15490665908416,0,0,0,0,1932.184
1757119800,203.95,203.97,203.73,203.82,203.9063106247418,203.88435582541604,203.97054050133778,203.83750000000114,203.33674557045927,203.1743330591979,0,0,0,0,988.919
1757120100,203.74,203.93,203.68,203.89,203.90268604146584,203.88494994905645,203.96738205030493,203.81700000000112,203.3621989459369,203.19346806330992,0,0,0,0,691.977
1757120400,203.88,203.88,203.54,203.57,203.82875581002898,203.85179732283999,203.95179844048906,203.79150000000112,203.34137668493767,203.21231604236027,0,0,0,0,686.102
1757120700,203.56,203.71,203.51,203.66,203.79125451891142,203.83160813096208,203.94035536439145,203.7780000000011,203.3291080321797,203.23088130172488,0,0,0,0,673.22
1757121000,203.7,203.88,203.69,203.85,203.80430907026442,203.8335441171766,203.93681201676824,203.77650000000114,203.32878245653097,203.249168082199,0,0,0,0,753.405
1757121300,203.86,204.1,203.85,204.08,203.86557372131676,203.85948684168432,203.94242723179693,203.80100000000112,203.34327082379411,203.267180560966,0,0,0,0,1175.914
1757121600,204.08,204.11,203.77,203.77,203.8443351165797,203.8500671741386,203.9356653795696,203.79900000000112,203.3410960812843,203.28492285255152,0,0,0,0,718.873
1757121900,203.78,203.79,203.71,203.75,203.82337175733977,203.83953378738715,203.92838438429237,203.81450000000115,203.38622555676693,203.30239900976323,0,0,0,0,414.521
1757122200,203.76,203.89,203.61,203.77,203.81151136681981,203.8322144413464,203.92217323196718,203.82400000000115,203.40872178155035,203.31961302461679,0,0,0,0,1031.71
1757122500,203.76,204.14,203.76,204.13,203.88228661863764,203.86356028962572,203.9303233013018,203.86100000000113,203.47624553443077,203.33656882924754,0,0,0,0,844.768
1757122800,204.14,204.32,204.08,204.29,203.9728895922737,203.90844868019144,203.9444282698782,203.89850000000115,203.50024003623352,203.35327029680883,0,0,0,0,971.712
1757123100,204.32,204.65,204.25,204.48,204.08558079399066,203.96861197701338,203.96543108282415,203.94550000000115,203.5076655578467,203.3697212423567,0,0,0,0,1437.231
1757123400,204.52,204.65,204.37,204.39,204.15322950643719,204.01296861101198,203.98208084428202,203.97450000000114,203.5010245531613,203.408129605086,0,0,0,0,1100.468
1757123700,204.4,204.55,204.26,204.44,204.21695628278448,204.05791928353705,204.00003845823176,204.00350000000114,203.49209898438414,203.44538571693343,0,0,0,0,1259.145
1757124000,204.45,204.68,204.25,204.25,204.2242993310546,204.07813830632261,204.00984087163442,204.00800000000115,203.4896333355975,203.48152414542542,0,0,0,0,947.914
1757124300,204.25,204.3,204.11,204.21,204.22112170193137,204.09201848460444,204.0176902492174,204.01550000000117,203.4900487665559,203.53545555888127,0,0,0,0,825.146
1757124600,204.21,204.22,203.89,203.89,204.14753910150216,204.07075338096186,204.01268278846376,204.00600000000117,203.4786898457944,203.58696005873162,0,0,0,0,718.544
1757124900,203.89,203.97,203.72,203.91,204.09475263450167,204.05383197243955,204.00865601244558,203.99550000000116,203.4693260755678,203.6361468560887,0,0,0,0,1189.164
1757125200,203.9,203.92,203.24,203.25,203.90702982683464,203.9692180806038,203.97890479627125,203.96750000000117,203.35268702133484,204.68,0,0,0,0,1730.469
1757125500,203.22,203.59,203.19,203.58,203.8343565319825,203.92824775632974,203.96326147092728,203.94900000000115,203.31135119480834,204.6584,0,0,0,0,1640.342
1757125800,203.58,203.69,203.37,203.66,203.7956106359864,203.9000111504003,203.95136886422424,203.94100000000117,203.29314507895526,204.614348,0,0,0,0,1442.081
1757126100,203.67,203.83,203.66,203.78,203.7921416057672,203.8873783977266,203.9446485166076,203.93550000000116,203.28414832944162,204.57161756,0,0,0,0,841.128
1757126400,203.79,203.86,203.61,203.61,203.7516656933745,203.8581806716501,203.9315250453681,203.9375000000012,203.2904180896549,204.5301690332,0,0,0,0,807.73
1757126700,203.61,204.24,203.61,204.19,203.84907331706904,203.89310902200273,203.94166131809877,203.96400000000116,203.32115009625352,204.489963962204,0,0,0,0,1598.082
1757127000,204.18,204.24,203.87,203.87,203.8537236910537,203.89067649337088,203.9388510703302,203.9650000000012,203.32280065501698,204.45096504333787,0,0,0,0,716.583
1757127300,203.88,204.35,203.85,204.33,203.95956287081952,203.93692107301604,203.95419024404274,203.97750000000116,203.31735229020725,204.41313609203775,0,0,0,0,1136.267
1757127600,204.3,204.35,204.06,204.27,204.0285488995263,203.97198201269856,203.96657494035477,204.00250000000116,203.3378233878505,204.37644200927662,0,0,0,0,1070.754
1757127900,204.27,204.37,204.06,204.23,204.07331581074268,203.99914180083556,203.97690533485067,204.02650000000116,203.36537142043497,203.19,0,0,0,0,939.144
1757128200,204.22,204.23,203.99,204,204.05702340835543,203.9992321375897,203.97781100799378,204.0380000000012,203.3871974195818,203.2077,0,0,0,0,539.184
1757128500,204.01,204.34,204.01,204.08,204.0621293176098,204.0077340178434,203.981818419445,204.03550000000118,203.38574697099253,203.2251345,0,0,0,0,943.425
1757128800,204.07,204.53,204.05,204.48,204.15498946925206,204.05744622649146,204.0013549520158,204.04500000000118,203.37538817311452,203.2423074825,0,0,0,0,1175.196
1757129100,204.48,204.59,204.37,204.4,204.20943625386272,204.09350451843974,204.01698809115243,204.0410000000012,203.3809424277516,203.280938258025,0,0,0,0,1273.722
1757129400,204.41,204.43,204.03,204.18,204.20289486411545,204.1026093059724,204.0233807150288,204.03050000000118,203.3864976718072,203.3398460364139,0,0,0,0,1222.344
1757129700,204.18,204.28,204.03,204.12,204.1844737832009,204.10443990534372,204.02716970659628,204.0145000000012,203.39661732609952,203.39610296477525,0,0,0,0,570.428
1757130000,204.14,204.26,204.07,204.24,204.1968129424896,204.11870938899176,204.03551599261212,204.0140000000012,203.39686468364528,203.44982833136038,0,0,0,0,880.598
1757130300,204.22,204.22,203.97,204.03,204.15974339971413,204.10937155857158,204.03529967917635,204.0050000000012,203.39434461540517,203.50113605644916,0,0,0,0,419.949
